"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Chest PZT","5 Ara 2022, 11:50","5 Ara 2022, 12:48","","Incline Bench Press (Dumbbell)",,"",4,"normal",68,5,,,
"Chest PZT","5 Ara 2022, 11:50","5 Ara 2022, 12:48","","Incline Bench Press (Dumbbell)",,"",5,"normal",64,9,,,
"Chest PZT","5 Ara 2022, 11:50","5 Ara 2022, 12:48","","Incline Bench Press (Dumbbell)",,"",6,"normal",64,7,,,
"Chest PZT","5 Ara 2022, 11:50","5 Ara 2022, 12:48","","Chest Dip",,"",0,"normal",,20,,,
"Chest PZT","5 Ara 2022, 11:50","5 Ara 2022, 12:48","","Chest Dip",,"",1,"normal",,15,,,
"Chest PZT","5 Ara 2022, 11:50","5 Ara 2022, 12:48","","Chest Dip",,"",2,"normal",,11,,,
"Chest PZT","5 Ara 2022, 11:50","5 Ara 2022, 12:48","","Chest Dip",,"",3,"normal",,11,,,
"Afternoon workout 💪","3 Ara 2022, 14:01","3 Ara 2022, 15:53","","Pull Up",,"",0,"normal",,12,,,
"Afternoon workout 💪","3 Ara 2022, 14:01","3 Ara 2022, 15:53","","Pull Up",,"",1,"normal",,8,,,
"Afternoon workout 💪","3 Ara 2022, 14:01","3 Ara 2022, 15:53","","Pull Up",,"",2,"normal",,7,,,
"Afternoon workout 💪","3 Ara 2022, 14:01","3 Ara 2022, 15:53","","Chin Up",,"",0,"normal",,6,,,
"Afternoon workout 💪","3 Ara 2022, 14:01","3 Ara 2022, 15:53","","Chin Up",,"",1,"normal",,5,,,
"Afternoon workout 💪","3 Ara 2022, 14:01","3 Ara 2022, 15:53","","Bench Press (Barbell)",,"",0,"normal",60,4,,,
"Afternoon workout 💪","3 Ara 2022, 14:01","3 Ara 2022, 15:53","","Bench Press (Barbell)",,"",1,"normal",60,4,,,
"Afternoon workout 💪","3 Ara 2022, 14:01","3 Ara 2022, 15:53","","Bench Press (Barbell)",,"",2,"normal",100,6,,,
"Afternoon workout 💪","3 Ara 2022, 14:01","3 Ara 2022, 15:53","","Bench Press (Barbell)",,"",3,"normal",100,5,,,
"Afternoon workout 💪","3 Ara 2022, 14:01","3 Ara 2022, 15:53","","Bench Press (Barbell)",,"",4,"normal",100,5,,,
"Afternoon workout 💪","3 Ara 2022, 14:01","3 Ara 2022, 15:53","","Bench Press (Barbell)",,"",5,"normal",100,3,,,
"Afternoon workout 💪","3 Ara 2022, 14:01","3 Ara 2022, 15:53","","Bench Press (Barbell)",,"",6,"normal",100,3,,,
"Afternoon workout 💪","3 Ara 2022, 14:01","3 Ara 2022, 15:53","","Deadlift (Barbell)",,"",0,"normal",140,4,,,
"Afternoon workout 💪","3 Ara 2022, 14:01","3 Ara 2022, 15:53","","Deadlift (Barbell)",,"",1,"normal",140,5,,,
"Afternoon workout 💪","3 Ara 2022, 14:01","3 Ara 2022, 15:53","","Deadlift (Barbell)",,"",2,"normal",140,5,,,
"Afternoon workout 💪","3 Ara 2022, 14:01","3 Ara 2022, 15:53","","Deadlift (Barbell)",,"",3,"normal",140,3,,,
"Afternoon workout 💪","3 Ara 2022, 14:01","3 Ara 2022, 15:53","","Seated Overhead Press (Barbell)",,"",0,"normal",10,10,,,
"Afternoon workout 💪","3 Ara 2022, 14:01","3 Ara 2022, 15:53","","Seated Overhead Press (Barbell)",,"",1,"normal",65,3,,,
"Afternoon workout 💪","3 Ara 2022, 14:01","3 Ara 2022, 15:53","","Seated Overhead Press (Barbell)",,"",2,"normal",60,3,,,
"Afternoon workout 💪","3 Ara 2022, 14:01","3 Ara 2022, 15:53","","Seated Overhead Press (Barbell)",,"",3,"normal",60,3,,,
"Afternoon workout 💪","3 Ara 2022, 14:01","3 Ara 2022, 15:53","","Seated Overhead Press (Barbell)",,"",4,"normal",55,7,,,
"Afternoon workout 💪","3 Ara 2022, 14:01","3 Ara 2022, 15:53","","Seated Overhead Press (Barbell)",,"",5,"normal",50,9,,,
"Afternoon workout 💪","3 Ara 2022, 14:01","3 Ara 2022, 15:53","","Seated Lateral Raise (Dumbbell)",,"",0,"normal",24,6,,,
"Afternoon workout 💪","3 Ara 2022, 14:01","3 Ara 2022, 15:53","","Seated Lateral Raise (Dumbbell)",,"",1,"normal",24,5,,,
"Afternoon workout 💪","3 Ara 2022, 14:01","3 Ara 2022, 15:53","","Seated Lateral Raise (Dumbbell)",,"",2,"normal",20,8,,,
"Afternoon workout 💪","3 Ara 2022, 14:01","3 Ara 2022, 15:53","","Seated Lateral Raise (Dumbbell)",,"",3,"normal",20,8,,,
"Afternoon workout 💪","3 Ara 2022, 14:01","3 Ara 2022, 15:53","","Lat Pulldown (Machine)",,"",0,"normal",100,17,,,
"Afternoon workout 💪","3 Ara 2022, 14:01","3 Ara 2022, 15:53","","Lat Pulldown (Machine)",,"",1,"normal",100,12,,,
"Afternoon workout 💪","3 Ara 2022, 14:01","3 Ara 2022, 15:53","","Lat Pulldown (Machine)",,"",2,"normal",100,8,,,
"Afternoon workout 💪","3 Ara 2022, 14:01","3 Ara 2022, 15:53","","Lat Pulldown (Machine)",,"",3,"normal",100,8,,,
"Afternoon workout 💪","3 Ara 2022, 14:01","3 Ara 2022, 15:53","","Pullover (Dumbbell)",,"",0,"normal",40,8,,,
"Afternoon workout 💪","3 Ara 2022, 14:01","3 Ara 2022, 15:53","","Pullover (Dumbbell)",,"",1,"normal",40,6,,,
"Afternoon workout 💪","3 Ara 2022, 14:01","3 Ara 2022, 15:53","","Pullover (Dumbbell)",,"",2,"normal",40,6,,,
"Afternoon workout 💪","3 Ara 2022, 14:01","3 Ara 2022, 15:53","","Pullover (Dumbbell)",,"",3,"normal",40,5,,,
"Afternoon workout 💪","3 Ara 2022, 14:01","3 Ara 2022, 15:53","","Preacher Curl (Barbell)",,"",0,"normal",42,4,,,
"Afternoon workout 💪","3 Ara 2022, 14:01","3 Ara 2022, 15:53","","Preacher Curl (Barbell)",,"",1,"normal",37,6,,,
"Afternoon workout 💪","3 Ara 2022, 14:01","3 Ara 2022, 15:53","","Preacher Curl (Barbell)",,"",2,"normal",32,9,,,
"Afternoon workout 💪","3 Ara 2022, 14:01","3 Ara 2022, 15:53","","Triceps Rope Pushdown",,"",0,"normal",45,4,,,
"Afternoon workout 💪","3 Ara 2022, 14:01","3 Ara 2022, 15:53","","Triceps Rope Pushdown",,"",1,"normal",40,6,,,
"Afternoon workout 💪","3 Ara 2022, 14:01","3 Ara 2022, 15:53","","Triceps Rope Pushdown",,"",2,"normal",35,7,,,
"Afternoon workout 💪","1 Ara 2022, 14:36","1 Ara 2022, 15:28","","Pull Up",,"",0,"normal",,12,,,
"Afternoon workout 💪","1 Ara 2022, 14:36","1 Ara 2022, 15:28","","Pull Up",,"",1,"normal",,7,,,
"Afternoon workout 💪","1 Ara 2022, 14:36","1 Ara 2022, 15:28","","Chin Up",,"",0,"normal",,6,,,
"Afternoon workout 💪","1 Ara 2022, 14:36","1 Ara 2022, 15:28","","Chin Up",,"",1,"normal",,6,,,
"Afternoon workout 💪","1 Ara 2022, 14:36","1 Ara 2022, 15:28","","Chin Up",,"",2,"normal",,5,,,
"Afternoon workout 💪","1 Ara 2022, 14:36","1 Ara 2022, 15:28","","Triceps Dip",,"",0,"normal",,19,,,
"Afternoon workout 💪","1 Ara 2022, 14:36","1 Ara 2022, 15:28","","Triceps Dip",,"",1,"normal",,12,,,
"Afternoon workout 💪","1 Ara 2022, 14:36","1 Ara 2022, 15:28","","Triceps Dip",,"",2,"normal",,9,,,
"Afternoon workout 💪","1 Ara 2022, 14:36","1 Ara 2022, 15:28","","Triceps Dip",,"",3,"normal",,9,,,
"Afternoon workout 💪","1 Ara 2022, 14:36","1 Ara 2022, 15:28","","Preacher Curl (Barbell)",,"",0,"normal",42,3,,,
"Afternoon workout 💪","1 Ara 2022, 14:36","1 Ara 2022, 15:28","","Preacher Curl (Barbell)",,"",1,"normal",37,6,,,
"Afternoon workout 💪","1 Ara 2022, 14:36","1 Ara 2022, 15:28","","Preacher Curl (Barbell)",,"",2,"normal",37,5,,,
"Afternoon workout 💪","1 Ara 2022, 14:36","1 Ara 2022, 15:28","","Preacher Curl (Barbell)",,"",3,"normal",32,7,,,
"Afternoon workout 💪","1 Ara 2022, 14:36","1 Ara 2022, 15:28","","Triceps Rope Pushdown",,"",0,"normal",45,4,,,
"Afternoon workout 💪","1 Ara 2022, 14:36","1 Ara 2022, 15:28","","Triceps Rope Pushdown",,"",1,"normal",40,7,,,
"Afternoon workout 💪","1 Ara 2022, 14:36","1 Ara 2022, 15:28","","Triceps Rope Pushdown",,"",2,"normal",35,7,,,
"Afternoon workout 💪","1 Ara 2022, 14:36","1 Ara 2022, 15:28","","Triceps Rope Pushdown",,"",3,"normal",30,9,,,
"Afternoon workout 💪","1 Ara 2022, 14:36","1 Ara 2022, 15:28","","Seated Incline Curl (Dumbbell)",,"",0,"normal",40,5,,,
"Afternoon workout 💪","1 Ara 2022, 14:36","1 Ara 2022, 15:28","","Seated Incline Curl (Dumbbell)",,"",1,"normal",36,5,,,
"Afternoon workout 💪","1 Ara 2022, 14:36","1 Ara 2022, 15:28","","Seated Incline Curl (Dumbbell)",,"",2,"normal",32,6,,,
"Afternoon workout 💪","1 Ara 2022, 14:36","1 Ara 2022, 15:28","","Seated Incline Curl (Dumbbell)",,"",3,"normal",32,6,,,
"Afternoon workout 💪","1 Ara 2022, 14:36","1 Ara 2022, 15:28","","Triceps Pushdown",,"",0,"normal",45,4,,,
"Afternoon workout 💪","1 Ara 2022, 14:36","1 Ara 2022, 15:28","","Triceps Pushdown",,"",1,"normal",40,6,,,
"Afternoon workout 💪","1 Ara 2022, 14:36","1 Ara 2022, 15:28","","Triceps Pushdown",,"",2,"normal",35,9,,,
"Afternoon workout 💪","1 Ara 2022, 14:36","1 Ara 2022, 15:28","","Triceps Pushdown",,"",3,"normal",35,8,,,
"Shoulder ÇRŞ","30 Kas 2022, 12:26","30 Kas 2022, 13:28","","Seated Overhead Press (Barbell)",,"",0,"normal",10,7,,,
"Shoulder ÇRŞ","30 Kas 2022, 12:26","30 Kas 2022, 13:28","","Seated Overhead Press (Barbell)",,"",1,"normal",20,5,,,
"Shoulder ÇRŞ","30 Kas 2022, 12:26","30 Kas 2022, 13:28","","Seated Overhead Press (Barbell)",,"",2,"normal",65,3,,,
"Shoulder ÇRŞ","30 Kas 2022, 12:26","30 Kas 2022, 13:28","","Seated Overhead Press (Barbell)",,"",3,"normal",60,5,,,
"Shoulder ÇRŞ","30 Kas 2022, 12:26","30 Kas 2022, 13:28","","Seated Overhead Press (Barbell)",,"",4,"normal",55,7,,,
"Shoulder ÇRŞ","30 Kas 2022, 12:26","30 Kas 2022, 13:28","","Seated Overhead Press (Barbell)",,"",5,"normal",55,6,,,
"Shoulder ÇRŞ","30 Kas 2022, 12:26","30 Kas 2022, 13:28","","Seated Overhead Press (Barbell)",,"",6,"normal",50,8,,,
"Shoulder ÇRŞ","30 Kas 2022, 12:26","30 Kas 2022, 13:28","","Seated Lateral Raise (Dumbbell)",,"",0,"normal",24,7,,,
"Shoulder ÇRŞ","30 Kas 2022, 12:26","30 Kas 2022, 13:28","","Seated Lateral Raise (Dumbbell)",,"",1,"normal",24,5,,,
"Shoulder ÇRŞ","30 Kas 2022, 12:26","30 Kas 2022, 13:28","","Seated Lateral Raise (Dumbbell)",,"",2,"normal",20,10,,,
"Shoulder ÇRŞ","30 Kas 2022, 12:26","30 Kas 2022, 13:28","","Seated Lateral Raise (Dumbbell)",,"",3,"normal",20,9,,,
"Shoulder ÇRŞ","30 Kas 2022, 12:26","30 Kas 2022, 13:28","","Seated Lateral Raise (Dumbbell)",,"",4,"normal",20,8,,,
"Shoulder ÇRŞ","30 Kas 2022, 12:26","30 Kas 2022, 13:28","","Shoulder Press (Dumbbell)",,"",0,"normal",28,4,,,
"Shoulder ÇRŞ","30 Kas 2022, 12:26","30 Kas 2022, 13:28","","Shoulder Press (Dumbbell)",,"",1,"normal",28,4,,,
"Shoulder ÇRŞ","30 Kas 2022, 12:26","30 Kas 2022, 13:28","","Shoulder Press (Dumbbell)",,"",2,"normal",64,5,,,
"Shoulder ÇRŞ","30 Kas 2022, 12:26","30 Kas 2022, 13:28","","Shoulder Press (Dumbbell)",,"",3,"normal",64,3,,,
"Shoulder ÇRŞ","30 Kas 2022, 12:26","30 Kas 2022, 13:28","","Shoulder Press (Dumbbell)",,"",4,"normal",60,7,,,
"Shoulder ÇRŞ","30 Kas 2022, 12:26","30 Kas 2022, 13:28","","Shoulder Press (Dumbbell)",,"",5,"normal",60,6,,,
"Shoulder ÇRŞ","30 Kas 2022, 12:26","30 Kas 2022, 13:28","","Shoulder Press (Dumbbell)",,"",6,"normal",56,8,,,
"Shoulder ÇRŞ","30 Kas 2022, 12:26","30 Kas 2022, 13:28","","Lateral Raise (Machine)",,"",0,"normal",55,3,,,
"Shoulder ÇRŞ","30 Kas 2022, 12:26","30 Kas 2022, 13:28","","Lateral Raise (Machine)",,"",1,"normal",50,5,,,
"Shoulder ÇRŞ","30 Kas 2022, 12:26","30 Kas 2022, 13:28","","Lateral Raise (Machine)",,"",2,"normal",45,8,,,
"Shoulder ÇRŞ","30 Kas 2022, 12:26","30 Kas 2022, 13:28","","Lateral Raise (Machine)",,"",3,"normal",40,9,,,
"Shoulder ÇRŞ","30 Kas 2022, 12:26","30 Kas 2022, 13:28","","Face Pull",,"",0,"normal",27.5,9,,,
"Shoulder ÇRŞ","30 Kas 2022, 12:26","30 Kas 2022, 13:28","","Face Pull",,"",1,"normal",27.5,9,,,
"Shoulder ÇRŞ","30 Kas 2022, 12:26","30 Kas 2022, 13:28","","Face Pull",,"",2,"normal",27.5,8,,,
"Shoulder ÇRŞ","30 Kas 2022, 12:26","30 Kas 2022, 13:28","","Face Pull",,"",3,"normal",27.5,8,,,
"Shoulder ÇRŞ","30 Kas 2022, 12:26","30 Kas 2022, 13:28","","Face Pull",,"",4,"normal",27.5,8,,,
"Shoulder ÇRŞ","30 Kas 2022, 12:26","30 Kas 2022, 13:28","","Shrug (Dumbbell)",,"",0,"normal",48,10,,,
"Shoulder ÇRŞ","30 Kas 2022, 12:26","30 Kas 2022, 13:28","","Shrug (Dumbbell)",,"",1,"normal",48,10,,,
"Shoulder ÇRŞ","30 Kas 2022, 12:26","30 Kas 2022, 13:28","","Shrug (Dumbbell)",,"",2,"normal",48,8,,,
"Shoulder ÇRŞ","30 Kas 2022, 12:26","30 Kas 2022, 13:28","","Shrug (Dumbbell)",,"",3,"normal",40,13,,,
"Back SALI","29 Kas 2022, 12:53","29 Kas 2022, 13:51","","Pull Up",,"",0,"normal",,13,,,
"Back SALI","29 Kas 2022, 12:53","29 Kas 2022, 13:51","","Pull Up",,"",1,"normal",,8,,,
"Back SALI","29 Kas 2022, 12:53","29 Kas 2022, 13:51","","Pull Up",,"",2,"normal",,6,,,
"Back SALI","29 Kas 2022, 12:53","29 Kas 2022, 13:51","","Chin Up",,"",0,"normal",,6,,,
"Back SALI","29 Kas 2022, 12:53","29 Kas 2022, 13:51","","Chin Up",,"",1,"normal",,5,,,
"Back SALI","29 Kas 2022, 12:53","29 Kas 2022, 13:51","","Pendlay Row (Barbell)",,"",0,"normal",20,5,,,
"Back SALI","29 Kas 2022, 12:53","29 Kas 2022, 13:51","","Pendlay Row (Barbell)",,"",1,"normal",60,8,,,
"Back SALI","29 Kas 2022, 12:53","29 Kas 2022, 13:51","","Pendlay Row (Barbell)",,"",2,"normal",60,8,,,
"Back SALI","29 Kas 2022, 12:53","29 Kas 2022, 13:51","","Pendlay Row (Barbell)",,"",3,"normal",60,8,,,
"Back SALI","29 Kas 2022, 12:53","29 Kas 2022, 13:51","","Pendlay Row (Barbell)",,"",4,"normal",60,7,,,
"Back SALI","29 Kas 2022, 12:53","29 Kas 2022, 13:51","","Pendlay Row (Barbell)",,"",5,"normal",60,6,,,
"Back SALI","29 Kas 2022, 12:53","29 Kas 2022, 13:51","","Lat Pulldown (Machine)",,"",0,"normal",100,13,,,
"Back SALI","29 Kas 2022, 12:53","29 Kas 2022, 13:51","","Lat Pulldown (Machine)",,"",1,"normal",100,9,,,
"Back SALI","29 Kas 2022, 12:53","29 Kas 2022, 13:51","","Lat Pulldown (Machine)",,"",2,"normal",100,9,,,
"Back SALI","29 Kas 2022, 12:53","29 Kas 2022, 13:51","","Lat Pulldown (Machine)",,"",3,"normal",100,8,,,
"Back SALI","29 Kas 2022, 12:53","29 Kas 2022, 13:51","","Lat Pulldown (Cable)",,"",0,"normal",70,6,,,
"Back SALI","29 Kas 2022, 12:53","29 Kas 2022, 13:51","","Lat Pulldown (Cable)",,"",1,"normal",65,6,,,
"Back SALI","29 Kas 2022, 12:53","29 Kas 2022, 13:51","","Lat Pulldown (Cable)",,"",2,"normal",60,10,,,
"Back SALI","29 Kas 2022, 12:53","29 Kas 2022, 13:51","","Lat Pulldown - Close Grip (Cable)",,"",0,"normal",70,7,,,
"Back SALI","29 Kas 2022, 12:53","29 Kas 2022, 13:51","","Lat Pulldown - Close Grip (Cable)",,"",1,"normal",65,10,,,
"Back SALI","29 Kas 2022, 12:53","29 Kas 2022, 13:51","","Lat Pulldown - Close Grip (Cable)",,"",2,"normal",60,13,,,
"Back SALI","29 Kas 2022, 12:53","29 Kas 2022, 13:51","","Inverted Row",,"",0,"normal",,10,,,
"Back SALI","29 Kas 2022, 12:53","29 Kas 2022, 13:51","","Inverted Row",,"",1,"normal",,10,,,
"Back SALI","29 Kas 2022, 12:53","29 Kas 2022, 13:51","","Inverted Row",,"",2,"normal",,9,,,
"Back SALI","29 Kas 2022, 12:53","29 Kas 2022, 13:51","","Inverted Row",,"",3,"normal",,8,,,
"Back SALI","29 Kas 2022, 12:53","29 Kas 2022, 13:51","","Inverted Row",,"",4,"normal",,8,,,
"Back SALI","29 Kas 2022, 12:53","29 Kas 2022, 13:51","","Preacher Curl (Barbell)",,"",0,"normal",42,2,,,
"Back SALI","29 Kas 2022, 12:53","29 Kas 2022, 13:51","","Preacher Curl (Barbell)",,"",1,"normal",37,6,,,
"Back SALI","29 Kas 2022, 12:53","29 Kas 2022, 13:51","","Preacher Curl (Barbell)",,"",2,"normal",32,8,,,
"Back SALI","29 Kas 2022, 12:53","29 Kas 2022, 13:51","","Preacher Curl (Barbell)",,"",3,"normal",32,6,,,
"Chest PZT","28 Kas 2022, 11:54","28 Kas 2022, 13:10","","Bench Press (Barbell)",,"",0,"normal",60,4,,,
"Chest PZT","28 Kas 2022, 11:54","28 Kas 2022, 13:10","","Bench Press (Barbell)",,"",1,"normal",60,4,,,
"Chest PZT","28 Kas 2022, 11:54","28 Kas 2022, 13:10","","Bench Press (Barbell)",,"",2,"normal",100,4,,,
"Chest PZT","28 Kas 2022, 11:54","28 Kas 2022, 13:10","","Bench Press (Barbell)",,"",3,"normal",100,4,,,
"Chest PZT","28 Kas 2022, 11:54","28 Kas 2022, 13:10","","Bench Press (Barbell)",,"",4,"normal",100,2,,,
"Chest PZT","28 Kas 2022, 11:54","28 Kas 2022, 13:10","","Bench Press (Barbell)",,"",5,"normal",100,3,,,
"Chest PZT","28 Kas 2022, 11:54","28 Kas 2022, 13:10","","Bench Press (Barbell)",,"",6,"normal",90,7,,,
"Chest PZT","28 Kas 2022, 11:54","28 Kas 2022, 13:10","","Incline Bench Press (Dumbbell)",,"",0,"normal",40,5,,,
"Chest PZT","28 Kas 2022, 11:54","28 Kas 2022, 13:10","","Incline Bench Press (Dumbbell)",,"",1,"normal",44,5,,,
"Chest PZT","28 Kas 2022, 11:54","28 Kas 2022, 13:10","","Incline Bench Press (Dumbbell)",,"",2,"normal",72,7,,,
"Chest PZT","28 Kas 2022, 11:54","28 Kas 2022, 13:10","","Incline Bench Press (Dumbbell)",,"",3,"normal",68,6,,,
"Chest PZT","28 Kas 2022, 11:54","28 Kas 2022, 13:10","","Incline Bench Press (Dumbbell)",,"",4,"normal",68,4,,,
"Chest PZT","28 Kas 2022, 11:54","28 Kas 2022, 13:10","","Incline Bench Press (Dumbbell)",,"",5,"normal",64,9,,,
"Chest PZT","28 Kas 2022, 11:54","28 Kas 2022, 13:10","","Incline Bench Press (Dumbbell)",,"",6,"normal",64,6,,,
"Chest PZT","28 Kas 2022, 11:54","28 Kas 2022, 13:10","","Chest Dip",,"",0,"normal",,18,,,
"Chest PZT","28 Kas 2022, 11:54","28 Kas 2022, 13:10","","Chest Dip",,"",1,"normal",,15,,,
"Chest PZT","28 Kas 2022, 11:54","28 Kas 2022, 13:10","","Chest Dip",,"",2,"normal",,11,,,
"Chest PZT","28 Kas 2022, 11:54","28 Kas 2022, 13:10","","Chest Dip",,"",3,"normal",,11,,,
"Chest PZT","28 Kas 2022, 11:54","28 Kas 2022, 13:10","","Diamond Push Up",,"",0,"normal",,8,,,
"Chest PZT","28 Kas 2022, 11:54","28 Kas 2022, 13:10","","Diamond Push Up",,"",1,"normal",,10,,,
"Chest PZT","28 Kas 2022, 11:54","28 Kas 2022, 13:10","","Diamond Push Up",,"",2,"normal",,8,,,
"Chest PZT","28 Kas 2022, 11:54","28 Kas 2022, 13:10","","Diamond Push Up",,"",3,"normal",,8,,,
"Chest PZT","28 Kas 2022, 11:54","28 Kas 2022, 13:10","","Incline Chest Fly (Dumbbell)",,"",0,"normal",24,5,,,
"Chest PZT","28 Kas 2022, 11:54","28 Kas 2022, 13:10","","Incline Chest Fly (Dumbbell)",,"",1,"normal",40,7,,,
"Chest PZT","28 Kas 2022, 11:54","28 Kas 2022, 13:10","","Incline Chest Fly (Dumbbell)",,"",2,"normal",40,6,,,
"Chest PZT","28 Kas 2022, 11:54","28 Kas 2022, 13:10","","Incline Chest Fly (Dumbbell)",,"",3,"normal",36,10,,,
"Chest PZT","28 Kas 2022, 11:54","28 Kas 2022, 13:10","","Incline Chest Fly (Dumbbell)",,"",4,"normal",36,8,,,
"Chest PZT","28 Kas 2022, 11:54","28 Kas 2022, 13:10","","Triceps Pushdown",,"",0,"normal",45,6,,,
"Chest PZT","28 Kas 2022, 11:54","28 Kas 2022, 13:10","","Triceps Pushdown",,"",1,"normal",40,8,,,
"Chest PZT","28 Kas 2022, 11:54","28 Kas 2022, 13:10","","Triceps Pushdown",,"",2,"normal",40,7,,,
"Chest PZT","28 Kas 2022, 11:54","28 Kas 2022, 13:10","","Triceps Pushdown",,"",3,"normal",35,10,,,
"Morning workout ☀️","26 Kas 2022, 09:28","26 Kas 2022, 11:12","","Pull Up",,"",0,"normal",,12,,,
"Morning workout ☀️","26 Kas 2022, 09:28","26 Kas 2022, 11:12","","Pull Up",,"",1,"normal",,8,,,
"Morning workout ☀️","26 Kas 2022, 09:28","26 Kas 2022, 11:12","","Pull Up",,"",2,"normal",,6,,,
"Morning workout ☀️","26 Kas 2022, 09:28","26 Kas 2022, 11:12","","Chin Up",,"",0,"normal",,8,,,
"Morning workout ☀️","26 Kas 2022, 09:28","26 Kas 2022, 11:12","","Chin Up",,"",1,"normal",,6,,,
"Morning workout ☀️","26 Kas 2022, 09:28","26 Kas 2022, 11:12","","Bench Press (Barbell)",,"",0,"normal",50,4,,,
"Morning workout ☀️","26 Kas 2022, 09:28","26 Kas 2022, 11:12","","Bench Press (Barbell)",,"",1,"normal",50,4,,,
"Morning workout ☀️","26 Kas 2022, 09:28","26 Kas 2022, 11:12","","Bench Press (Barbell)",,"",2,"normal",100,5,,,
"Morning workout ☀️","26 Kas 2022, 09:28","26 Kas 2022, 11:12","","Bench Press (Barbell)",,"",3,"normal",100,3,,,
"Morning workout ☀️","26 Kas 2022, 09:28","26 Kas 2022, 11:12","","Bench Press (Barbell)",,"",4,"normal",100,3,,,
"Morning workout ☀️","26 Kas 2022, 09:28","26 Kas 2022, 11:12","","Bench Press (Barbell)",,"",5,"normal",100,3,,,
"Morning workout ☀️","26 Kas 2022, 09:28","26 Kas 2022, 11:12","","Bench Press (Barbell)",,"",6,"normal",90,5,,,
"Morning workout ☀️","26 Kas 2022, 09:28","26 Kas 2022, 11:12","","Pendlay Row (Barbell)",,"",0,"normal",10,10,,,
"Morning workout ☀️","26 Kas 2022, 09:28","26 Kas 2022, 11:12","","Pendlay Row (Barbell)",,"",1,"normal",70,6,,,
"Morning workout ☀️","26 Kas 2022, 09:28","26 Kas 2022, 11:12","","Pendlay Row (Barbell)",,"",2,"normal",70,5,,,
"Morning workout ☀️","26 Kas 2022, 09:28","26 Kas 2022, 11:12","","Pendlay Row (Barbell)",,"",3,"normal",70,4,,,
"Morning workout ☀️","26 Kas 2022, 09:28","26 Kas 2022, 11:12","","Pendlay Row (Barbell)",,"",4,"normal",70,4,,,
"Morning workout ☀️","26 Kas 2022, 09:28","26 Kas 2022, 11:12","","Pendlay Row (Barbell)",,"",5,"normal",60,9,,,
"Morning workout ☀️","26 Kas 2022, 09:28","26 Kas 2022, 11:12","","Seated Overhead Press (Barbell)",,"",0,"normal",10,9,,,
"Morning workout ☀️","26 Kas 2022, 09:28","26 Kas 2022, 11:12","","Seated Overhead Press (Barbell)",,"",1,"normal",20,6,,,
"Morning workout ☀️","26 Kas 2022, 09:28","26 Kas 2022, 11:12","","Seated Overhead Press (Barbell)",,"",2,"normal",65,2,,,
"Morning workout ☀️","26 Kas 2022, 09:28","26 Kas 2022, 11:12","","Seated Overhead Press (Barbell)",,"",3,"normal",60,4,,,
"Morning workout ☀️","26 Kas 2022, 09:28","26 Kas 2022, 11:12","","Seated Overhead Press (Barbell)",,"",4,"normal",55,6,,,
"Morning workout ☀️","26 Kas 2022, 09:28","26 Kas 2022, 11:12","","Seated Overhead Press (Barbell)",,"",5,"normal",50,8,,,
"Morning workout ☀️","26 Kas 2022, 09:28","26 Kas 2022, 11:12","","Seated Overhead Press (Barbell)",,"",6,"normal",50,6,,,
"Morning workout ☀️","26 Kas 2022, 09:28","26 Kas 2022, 11:12","","Seated Lateral Raise (Dumbbell)",,"",0,"normal",24,7,,,
"Morning workout ☀️","26 Kas 2022, 09:28","26 Kas 2022, 11:12","","Seated Lateral Raise (Dumbbell)",,"",1,"normal",24,6,,,
"Morning workout ☀️","26 Kas 2022, 09:28","26 Kas 2022, 11:12","","Seated Lateral Raise (Dumbbell)",,"",2,"normal",20,9,,,
"Morning workout ☀️","26 Kas 2022, 09:28","26 Kas 2022, 11:12","","Seated Lateral Raise (Dumbbell)",,"",3,"normal",20,8,,,
"Morning workout ☀️","26 Kas 2022, 09:28","26 Kas 2022, 11:12","","Lat Pulldown (Machine)",,"",0,"normal",100,16,,,
"Morning workout ☀️","26 Kas 2022, 09:28","26 Kas 2022, 11:12","","Lat Pulldown (Machine)",,"",1,"normal",100,11,,,
"Morning workout ☀️","26 Kas 2022, 09:28","26 Kas 2022, 11:12","","Lat Pulldown (Machine)",,"",2,"normal",100,9,,,
"Morning workout ☀️","26 Kas 2022, 09:28","26 Kas 2022, 11:12","","Lat Pulldown (Machine)",,"",3,"normal",100,7,,,
"Morning workout ☀️","26 Kas 2022, 09:28","26 Kas 2022, 11:12","","Pullover (Dumbbell)",,"",0,"normal",40,7,,,
"Morning workout ☀️","26 Kas 2022, 09:28","26 Kas 2022, 11:12","","Pullover (Dumbbell)",,"",1,"normal",40,7,,,
"Morning workout ☀️","26 Kas 2022, 09:28","26 Kas 2022, 11:12","","Pullover (Dumbbell)",,"",2,"normal",40,5,,,
"Morning workout ☀️","26 Kas 2022, 09:28","26 Kas 2022, 11:12","","Pullover (Dumbbell)",,"",3,"normal",35,8,,,
"Morning workout ☀️","26 Kas 2022, 09:28","26 Kas 2022, 11:12","","Preacher Curl (Barbell)",,"",0,"normal",42,3,,,
